4.84685E+12	3.58E-08	2.35E-05
4.85586E+12	3.57E-08	2.34E-05
4.86486E+12	3.56E-08	2.34E-05
4.87387E+12	3.54E-08	2.33E-05
4.88288E+12	3.53E-08	2.33E-05
4.89189E+12	3.52E-08	2.33E-05
4.9009E+12	3.51E-08	2.32E-05
4.90991E+12	3.49E-08	2.32E-05
4.91892E+12	3.48E-08	2.31E-05
4.92793E+12	3.47E-08	2.31E-05
4.93694E+12	3.45E-08	2.30E-05
4.94595E+12	3.44E-08	2.30E-05
4.95495E+12	3.43E-08	2.30E-05
4.96396E+12	3.42E-08	2.29E-05
4.97297E+12	3.40E-08	2.29E-05
4.98198E+12	3.39E-08	2.28E-05
4.99099E+12	3.38E-08	2.28E-05
5E+12	3.37E-08	2.28E-05
5.00901E+12	3.36E-08	2.27E-05
5.01802E+12	3.34E-08	2.27E-05
5.02703E+12	3.33E-08	2.26E-05
5.03604E+12	3.32E-08	2.26E-05
5.04505E+12	3.31E-08	2.26E-05
5.05405E+12	3.30E-08	2.25E-05
5.06306E+12	3.28E-08	2.25E-05
5.07207E+12	3.27E-08	2.24E-05
5.08108E+12	3.26E-08	2.24E-05
5.09009E+12	3.25E-08	2.24E-05
5.0991E+12	3.24E-08	2.23E-05
5.10811E+12	3.23E-08	2.23E-05
5.11712E+12	3.22E-08	2.22E-05
5.12613E+12	3.20E-08	2.22E-05
5.13514E+12	3.19E-08	2.22E-05
5.14414E+12	3.18E-08	2.21E-05
5.15315E+12	3.17E-08	2.21E-05
5.16216E+12	3.16E-08	2.20E-05
5.17117E+12	3.15E-08	2.20E-05
5.18018E+12	3.14E-08	2.20E-05
5.18919E+12	3.13E-08	2.19E-05
5.1982E+12	3.12E-08	2.19E-05
5.20721E+12	3.11E-08	2.18E-05
5.21622E+12	3.09E-08	2.18E-05
5.22523E+12	3.08E-08	2.18E-05
5.23423E+12	3.07E-08	2.17E-05
5.24324E+12	3.06E-08	2.17E-05
5.25225E+12	3.05E-08	2.17E-05
5.26126E+12	3.04E-08	2.16E-05
5.27027E+12	3.03E-08	2.16E-05
5.27928E+12	3.02E-08	2.15E-05
5.28829E+12	3.01E-08	2.15E-05
5.2973E+12	3.00E-08	2.15E-05
5.30631E+12	2.99E-08	2.14E-05
5.31532E+12	2.98E-08	2.14E-05
5.32432E+12	2.97E-08	2.14E-05
5.33333E+12	2.96E-08	2.13E-05
5.34234E+12	2.95E-08	2.13E-05
5.35135E+12	2.94E-08	2.13E-05
5.36036E+12	2.93E-08	2.12E-05
5.36937E+12	2.92E-08	2.12E-05
5.37838E+12	2.91E-08	2.12E-05
5.38739E+12	2.90E-08	2.11E-05
5.3964E+12	2.89E-08	2.11E-05
5.40541E+12	2.88E-08	2.10E-05
5.41441E+12	2.87E-08	2.10E-05
5.42342E+12	2.86E-08	2.10E-05
5.43243E+12	2.85E-08	2.09E-05
5.44144E+12	2.84E-08	2.09E-05
5.45045E+12	2.83E-08	2.09E-05
5.45946E+12	2.83E-08	2.08E-05
5.46847E+12	2.82E-08	2.08E-05
5.47748E+12	2.81E-08	2.08E-05
5.48649E+12	2.80E-08	2.07E-05
5.4955E+12	2.79E-08	2.07E-05
5.5045E+12	2.78E-08	2.07E-05
5.51351E+12	2.77E-08	2.06E-05
5.52252E+12	2.76E-08	2.06E-05
5.53153E+12	2.75E-08	2.06E-05
5.54054E+12	2.74E-08	2.05E-05
5.54955E+12	2.73E-08	2.05E-05
5.55856E+12	2.73E-08	2.05E-05
5.56757E+12	2.72E-08	2.04E-05
5.57658E+12	2.71E-08	2.04E-05
5.58559E+12	2.70E-08	2.04E-05
5.59459E+12	2.69E-08	2.03E-05
5.6036E+12	2.68E-08	2.03E-05
5.61261E+12	2.67E-08	2.03E-05
5.62162E+12	2.66E-08	2.02E-05
5.63063E+12	2.66E-08	2.02E-05
5.63964E+12	2.65E-08	2.02E-05
5.64865E+12	2.64E-08	2.01E-05
5.65766E+12	2.63E-08	2.01E-05
5.66667E+12	2.62E-08	2.01E-05
5.67568E+12	2.61E-08	2.00E-05
5.68468E+12	2.61E-08	2.00E-05
5.69369E+12	2.60E-08	2.00E-05
5.7027E+12	2.59E-08	1.99E-05
5.71171E+12	2.58E-08	1.99E-05
5.72072E+12	2.57E-08	1.99E-05
5.72973E+12	2.56E-08	1.99E-05
5.73874E+12	2.56E-08	1.98E-05
5.74775E+12	2.55E-08	1.98E-05
5.75676E+12	2.54E-08	1.98E-05
5.76577E+12	2.53E-08	1.97E-05
5.77477E+12	2.52E-08	1.97E-05
5.78378E+12	2.52E-08	1.97E-05
